loan_id,loan_purpose,is_first_loan,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,label
A_24331,emergency,0,6200,0.82,793,3633,1,43000,33,3,0
A_24332,personal,1,6500,0.59,1959,3100,1,26400,71,0,0
A_24333,operations,1,8300,0.6,2808,4638,1,24100,59,7,0
A_24334,others,1,4800,0.86,1179,2347,0,0,67,8,1
A_24335,others,1,6100,0.7,2660,3726,1,27300,45,3,0
A_24336,emergency,1,3500,0.87,2082,3814,1,28300,32,3,1
A_24337,emergency,1,3100,0.65,1661,1340,0,0,44,1,1
A_24338,operations,1,7400,0.96,2845,5662,1,16600,30,2,0
A_24340,personal,1,4900,0.68,1623,7413,1,22200,38,6,0
A_24341,emergency,1,3000,0.78,597,2417,1,37100,55,2,1
A_24342,operations,1,6000,0.93,61,7409,1,30800,28,1,0
A_24343,personal,1,5600,0.79,1666,6902,1,24800,28,2,0
A_24344,emergency,0,3200,0.83,1286,2296,0,0,46,8,1
A_24345,operations,0,4000,0.67,2179,6449,1,29400,36,7,0
A_24346,operations,0,4500,0.75,1926,5388,1,26800,20,5,0
A_24347,property,1,2900,0.79,3040,2413,1,23500,55,3,0
A_24348,emergency,1,5800,0.74,1985,2363,1,21400,37,1,0
A_24349,others,0,6400,0.96,1110,3135,0,0,59,2,1
A_24350,personal,1,4700,0.55,2109,4196,1,67300,53,1,0
A_24351,personal,1,6700,0.66,1955,3518,1,22700,43,5,0
A_24352,property,1,4400,0.29,378,2389,1,47900,44,4,0
A_24353,property,0,3700,0.41,219,1939,1,24000,50,1,0
A_24354,personal,1,6100,0.8,3994,3899,1,39200,22,2,0
A_24355,personal,0,5100,0.74,2058,7160,1,36800,32,4,0
A_24356,personal,1,5200,0.75,456,6610,1,48600,59,2,0
A_24357,emergency,1,3300,0.84,298,2861,1,30700,27,1,1
A_24358,operations,0,4300,0.71,1805,2961,1,40300,38,6,0
A_24359,emergency,0,3300,0.9,1454,276,1,30000,45,8,1
A_24360,others,0,1300,0.78,1521,2234,1,15700,40,4,1
A_24361,property,0,2800,0.84,2934,3130,1,54300,37,0,0
A_24362,operations,0,4500,0.82,2148,2036,1,27600,29,4,1
A_24363,others,1,3600,1,927,3887,1,31000,48,2,1
A_24364,emergency,1,8700,0.99,491,5334,1,33200,37,5,0
A_24365,property,0,2900,0.76,1366,2757,1,22100,49,8,1
A_24366,others,1,4100,0.78,6785,224,1,14900,50,0,0
A_24367,property,1,2700,0.79,314,1924,1,21700,40,3,1
A_24368,personal,0,6400,0.74,997,2181,1,31100,40,1,0
A_24369,others,1,4600,0.69,2041,3877,1,50500,31,1,0
A_24370,property,1,5500,0.75,5439,3276,1,33900,34,1,0
A_24371,personal,1,7800,0.59,2967,2671,1,35300,26,8,0
A_24372,operations,1,5600,0.87,2854,2055,1,27100,65,1,0
A_24373,property,1,3400,0.77,3219,4604,1,35900,32,8,0
A_24374,personal,1,1600,0.77,972,6208,1,19400,61,2,0
A_24375,emergency,1,2700,0.45,840,2041,1,31400,52,8,1
A_24376,personal,0,6000,0.69,1156,2271,1,22800,49,4,1
A_24377,property,0,6100,0.59,8180,4447,1,2200,32,1,0
A_24378,property,1,7200,0.78,1284,8845,1,28500,42,1,0
A_24379,emergency,0,3800,0.96,1285,2810,1,27000,26,1,1
A_24380,operations,1,3900,0.82,4789,6210,1,42200,37,3,0
A_24381,emergency,1,1200,0.9,4558,2423,1,50900,54,8,0
A_24382,others,1,4100,0.83,1207,6650,1,13800,38,1,0
A_24383,others,0,2800,0.76,1286,2107,1,28800,45,2,1
A_24384,personal,0,3300,0.87,1563,2754,1,12900,45,8,1
A_24385,emergency,0,3000,0.48,544,3548,1,37100,52,8,0
A_24386,personal,1,1900,0.64,1352,1181,1,37400,19,2,1
A_24387,others,0,5000,0.73,1087,813,0,0,53,6,1
A_24388,operations,0,7100,0.82,3263,4658,1,53500,40,3,0
A_24389,operations,0,6500,0.33,3677,3660,1,53000,62,3,0
A_24390,operations,0,4000,0.31,5029,2157,1,37900,19,8,0
A_24391,personal,1,7300,0.35,84,5826,1,38900,24,4,0
A_24392,emergency,0,8700,0.78,4967,7366,1,25300,42,2,0
A_24393,property,1,2900,0.62,79,2181,1,36400,45,8,1
A_24394,operations,0,5900,0.86,1098,7090,1,17700,22,3,0
A_24395,emergency,0,2900,0.9,914,2300,1,15400,51,1,1
A_24396,operations,1,8100,0.85,2276,3274,1,47300,53,6,0
A_24397,personal,1,4300,0.52,1159,3320,1,8000,35,8,0
A_24398,personal,0,3600,0.86,1985,2359,1,28300,42,8,1
A_24399,personal,0,4100,0.68,5071,4076,1,34700,43,2,0
A_24400,personal,1,5300,0.8,2067,6726,1,29700,27,2,0
A_24401,property,0,4200,0.76,461,2232,0,0,59,0,1
A_24402,property,1,4700,0.76,4052,3715,1,61500,52,8,0
A_24403,emergency,1,3200,0.84,945,2140,1,36600,31,8,1
A_24404,operations,0,4200,0.71,1330,3481,1,26000,36,3,0
A_24405,emergency,0,8000,0.78,5194,4763,1,35700,30,2,0
A_24406,operations,1,6000,0.64,3837,4133,1,17700,54,3,0
A_24407,personal,0,4300,0.56,614,1057,0,0,32,8,0
A_24408,emergency,1,2700,0.74,1806,1739,1,31800,32,1,1
A_24409,emergency,1,5200,0.67,1486,3559,1,7500,48,5,1
A_24410,property,0,4600,0.87,2690,5404,1,35800,63,2,0
A_24411,property,1,8500,0.36,313,667,1,39000,47,8,0
A_24412,others,1,5700,0.88,1281,1986,1,12700,27,1,1
A_24413,personal,0,7000,0.76,35,2116,1,35700,22,2,0
A_24414,property,1,6700,0.5,2005,2116,1,51900,37,3,0
A_24415,property,0,1500,0.53,1288,2264,1,41300,38,8,1
A_24416,emergency,1,3600,0.37,1912,6613,1,41800,52,1,0
A_24417,others,1,5300,0.67,2953,4435,1,45100,53,0,0
A_24418,operations,1,4600,0.47,2895,3983,1,29200,39,2,0
A_24419,emergency,1,2700,0.73,1337,868,1,27000,56,4,1
A_24420,operations,0,800,0.9,943,1693,1,42000,44,5,1
A_24421,property,1,6400,0.66,1069,6347,1,18300,31,4,0
A_24422,personal,0,7800,1,2,3875,1,39500,36,5,0
A_24424,operations,1,7300,0.69,859,6221,1,16000,21,6,0
A_24425,personal,1,3900,0.91,481,3110,1,31300,38,5,1
A_24426,personal,0,4300,0.56,3102,792,1,27300,50,4,0
A_24427,operations,0,6300,0.84,1380,1749,1,21800,59,8,1
A_24428,emergency,1,2200,0.54,1039,4272,1,33100,40,4,1
A_24429,property,1,4600,0.75,3803,446,1,42800,28,2,0
A_24430,personal,1,7700,0.49,1981,1917,1,45000,31,5,0
A_24431,personal,1,4800,0.69,2551,5337,1,39600,47,3,0
A_24432,personal,0,6200,0.94,1246,2250,1,31600,39,2,1
A_24433,emergency,1,5200,0.47,1938,7580,1,43500,47,2,0
A_24434,property,0,6000,0.75,4946,2180,1,54900,25,7,0
A_24435,operations,1,2600,0.85,661,1976,1,47400,47,8,1
A_24436,emergency,0,4700,0.72,1580,2762,1,31300,39,3,1
A_24437,property,1,3600,0.65,2550,553,1,24800,42,6,0
A_24438,operations,0,2800,0.62,1160,3903,1,24200,23,5,1
A_24439,emergency,0,3600,0.73,1918,1952,1,20900,51,3,1
A_24440,personal,1,3500,0.71,296,3390,1,8300,45,5,0
A_24441,personal,0,5200,0.51,455,2633,1,31400,44,8,0
A_24443,property,0,8000,0.58,3862,4336,1,56800,39,1,0
A_24444,operations,1,3500,0.95,639,1941,1,33300,33,3,1
A_24445,personal,0,2800,0.84,911,2307,1,32000,23,8,1
A_24446,personal,0,5800,0.55,1699,3415,1,22500,49,5,0
A_24447,property,1,700,0.62,1676,2078,1,6600,33,4,1
A_24448,personal,1,4200,0.56,1481,8882,1,29800,48,3,0
A_24449,operations,1,4400,0.87,3644,8777,1,31200,40,0,0
A_24450,others,1,3100,0.47,1057,112,0,0,42,8,1
A_24451,property,1,5800,0.79,2163,567,1,8700,70,7,1
A_24452,others,0,7000,0.71,586,4608,1,55900,36,1,0
A_24453,others,1,6400,0.79,823,1063,1,32000,55,4,0
A_24454,property,1,8100,0.95,4201,1028,1,37600,49,1,0
A_24455,personal,1,5200,0.75,2606,3502,1,42000,32,8,0
A_24456,others,1,4000,0.64,1433,1373,1,26200,46,2,1
A_24457,emergency,0,2500,0.78,1205,2478,0,0,68,3,1
A_24458,emergency,0,2200,0.34,173,1363,1,46900,56,1,0
A_24459,property,0,3600,0.82,1452,2478,1,29600,35,1,1
A_24460,property,1,6400,0.74,704,4941,1,15600,30,2,0
A_24461,property,1,4100,0.77,2913,654,1,53000,58,7,0
A_24462,personal,1,4000,0.53,1390,1186,1,41800,35,5,1
A_24463,personal,1,4000,0.91,2332,3111,1,48500,60,8,0
A_24464,personal,0,4200,0.82,1414,4521,1,45000,31,4,0
A_24465,others,0,3300,0.74,2821,2699,1,32900,36,2,0
A_24466,emergency,1,2500,0.66,898,1538,1,26700,35,5,1
A_24467,personal,1,1300,0.72,552,3061,1,18400,46,1,1
A_24468,operations,0,1900,0.43,144,5538,1,34200,46,8,0
A_24469,emergency,1,4900,0.87,1773,6690,1,17100,53,6,0
A_24470,personal,0,4700,0.48,1168,1071,1,42300,77,5,1
A_24471,operations,1,3300,0.81,593,1324,1,25800,26,2,1
A_24472,others,0,2200,0.89,478,1421,1,24300,51,4,1
A_24473,others,0,4800,0.48,3698,1714,1,10200,47,1,0
A_24474,operations,1,4500,0.6,3490,3638,0,0,37,4,0
A_24475,personal,1,2600,0.53,987,2935,1,28400,47,8,1
A_24476,emergency,0,4500,0.81,820,2150,1,28000,41,8,1
A_24477,operations,0,5300,0.78,308,2964,1,35700,38,3,1
A_24478,others,1,4200,0.43,508,1211,0,0,38,4,1
A_24479,property,0,2700,0.79,988,3871,1,15200,33,7,1
A_24480,operations,0,6700,0.7,2342,3790,1,33500,51,2,0
A_24481,personal,1,2800,0.93,4115,4357,1,44800,61,8,0
A_24482,others,1,5600,0.99,1591,2543,1,51500,28,4,0
A_24483,property,0,3300,0.9,638,3095,1,11300,46,1,1
A_24484,property,1,6900,0.65,2878,3437,1,29100,28,3,0
A_24485,property,0,4400,0.87,1028,1766,1,27000,28,5,0
A_24486,operations,0,5700,0.66,3292,1734,1,62500,43,2,0
A_24487,property,0,8700,0.98,5522,8191,1,45500,24,0,0
A_24488,others,0,2200,0.59,3314,7256,1,43300,56,1,0
A_24489,property,1,3400,0.82,594,3010,0,0,52,3,1
A_24490,emergency,0,6400,0.65,4878,6872,1,50200,33,1,0
A_24491,others,0,4600,0.23,2954,1654,1,27200,50,2,0
A_24492,emergency,0,5200,0.71,2715,688,1,16100,39,7,1
A_24493,operations,1,4200,0.84,8605,4194,1,46900,43,8,0
A_24494,property,0,6000,0.76,1152,4750,1,21000,18,2,0
A_24495,property,0,2100,0.45,838,1704,1,21300,34,8,1
A_24496,property,0,2800,0.5,773,2942,1,35500,55,2,1
A_24497,property,0,3600,0.41,3585,3865,1,45300,25,8,0
A_24499,emergency,0,5000,0.83,1212,1568,0,0,37,3,1
A_24500,property,1,1800,0.64,1358,2188,1,45400,25,1,1
A_24501,property,0,2700,0.94,826,6722,1,40600,41,1,0
A_24502,operations,1,4700,0.32,4441,7308,1,40800,49,2,0
A_24503,property,0,4800,0.56,161,4217,1,20000,62,5,0
A_24505,personal,1,3800,0.53,2102,7316,0,0,54,1,0
A_24506,personal,0,6600,0.67,1993,806,1,45300,25,1,0
A_24507,property,0,3000,0.64,2770,1014,1,26900,18,1,0
A_24508,operations,1,800,0.68,1055,3702,1,18200,24,4,1
A_24509,emergency,1,7300,0.83,2872,3338,1,55600,23,3,0
A_24510,operations,1,2300,0.55,1677,261,0,0,59,0,1
A_24511,others,1,5300,0.79,924,4417,1,20100,49,1,1
A_24512,others,1,4400,0.62,1414,5808,1,37100,46,8,0
A_24513,operations,0,7100,0.75,652,10709,1,47000,37,2,0
A_24514,operations,1,7900,0.84,2652,5331,1,20400,42,1,0
A_24515,others,1,5700,0.32,592,4877,1,63100,53,7,0
A_24516,others,1,2800,0.61,2339,5354,1,67900,38,5,0
A_24517,property,0,9600,0.58,1381,5381,1,17900,53,1,0
A_24518,property,1,3400,0.5,939,3030,1,33000,38,8,1
A_24519,others,1,4700,0.38,2046,4505,1,31600,36,2,0
A_24520,operations,0,4500,0.63,1911,1119,1,43000,26,2,0
A_24521,personal,1,700,0.79,643,1689,1,26400,32,8,1
A_24522,operations,1,1700,0.72,659,1709,1,31600,52,7,1
A_24524,property,1,5000,0.53,1121,2565,1,16300,31,1,1
A_24525,operations,0,2700,0.42,1214,1161,1,15200,24,4,0
A_24526,property,1,1400,0.9,292,2506,1,12900,58,3,1
A_24527,personal,1,4600,0.51,717,4125,1,44400,54,0,0
A_24528,others,0,4800,0.8,21,4639,1,17800,39,5,0
A_24529,personal,0,2600,0.84,983,2386,1,27300,37,8,1
A_24530,emergency,1,4000,0.67,844,1885,0,0,40,8,1
A_24531,emergency,0,4400,0.54,1711,1978,0,0,39,4,1
A_24532,property,1,3600,0.94,1121,2540,1,10800,47,5,1
A_24533,property,0,4000,0.71,4397,10570,1,33000,35,2,0
A_24534,operations,1,7200,0.68,2074,8782,1,35900,54,6,0
A_24535,personal,1,4700,0.72,862,3124,1,19200,24,1,1
A_24536,operations,1,8000,0.97,1946,8229,1,33300,63,8,0
A_24537,property,1,3900,0.44,1460,3386,1,42700,20,4,0
A_24538,property,1,5900,0.77,690,3805,1,28900,38,3,1
A_24539,property,0,4500,0.81,1067,445,1,7400,52,1,1
A_24540,property,0,9500,0.69,4506,980,1,30100,40,3,0
A_24541,operations,1,7100,0.54,1757,6657,0,0,55,1,0
A_24542,operations,0,7100,0.36,689,2670,1,39700,27,8,0
A_24543,personal,1,6600,0.44,4082,3659,1,61900,36,2,0
A_24544,property,0,2400,0.24,677,3113,1,45400,52,2,1
A_24545,others,0,3700,0.75,1777,4500,1,41100,60,1,0
A_24546,others,0,6200,0.71,3199,3498,1,64700,32,2,0
A_24547,emergency,1,3400,0.92,975,340,0,0,37,2,1
A_24548,property,0,5800,0.4,4890,3368,1,66600,19,8,0
A_24549,property,0,1200,0.92,1862,4764,1,5100,57,2,0
A_24550,operations,1,2300,1.07,2788,2424,1,18000,30,2,0
A_24551,personal,0,7300,0.53,4559,2930,1,70200,36,1,0
A_24552,personal,1,3000,0.83,881,324,0,0,32,3,1
A_24553,emergency,0,4100,0.67,3039,2966,1,58300,44,7,0
A_24554,others,1,4200,0.67,1416,5525,1,46700,55,8,0
A_24555,property,0,7700,0.85,493,3219,1,30100,47,4,0
A_24556,operations,1,4600,0.64,2551,3417,1,66300,32,8,0
A_24557,property,1,2000,0.92,904,511,0,0,50,1,1
A_24558,emergency,0,5700,0.81,1834,1962,1,28100,42,3,1
A_24559,emergency,0,3500,0.73,3299,9552,1,52700,54,4,0
A_24560,personal,1,5500,0.85,5749,2368,1,27500,42,4,0
A_24561,operations,1,3800,0.55,3225,3556,1,33600,48,2,0
A_24562,others,1,7600,0.18,4655,6601,1,33300,38,8,0
A_24563,emergency,1,5700,0.43,4187,3530,1,28400,49,8,0
A_24564,others,1,4600,0.95,265,1707,1,17600,47,8,1
A_24565,personal,0,6700,0.56,3988,2323,1,8000,30,3,0
A_24566,others,1,6700,0.65,1119,3569,1,23600,51,8,0
A_24567,personal,1,3600,0.66,2351,1695,1,35900,45,3,0
A_24568,operations,0,2900,0.58,1464,1188,1,27800,47,8,1
A_24569,property,1,1200,0.62,2899,3689,1,45500,64,2,0
A_24570,property,0,1900,0.42,867,1584,1,25700,51,1,1
A_24571,emergency,0,1800,0.78,774,3273,1,30200,32,8,1
A_24572,operations,0,5900,0.64,3310,6337,1,38800,23,8,0
A_24573,personal,1,10200,0.73,2312,2436,1,8300,55,3,0
A_24574,emergency,0,2100,0.74,1202,1742,1,39800,59,1,1
A_24575,others,1,4500,0.78,753,3916,1,34200,32,6,1
A_24576,operations,1,5000,1.03,1228,1799,1,17200,39,2,1
A_24577,personal,0,3100,0.54,2831,3954,1,59900,71,2,0
A_24578,personal,1,5400,0.81,1420,4063,1,46300,36,1,0
A_24579,personal,0,7200,0.6,590,5198,1,29000,54,8,0
A_24580,operations,0,6800,0.43,3178,10154,1,27000,40,2,0
A_24581,property,1,5400,0.76,2282,4796,1,19300,26,1,0
A_24582,others,1,2300,0.86,979,2090,1,5800,66,1,1
A_24583,emergency,1,2600,0.86,834,1593,1,15300,49,1,1
A_24584,others,1,6100,0.55,1246,8041,1,37000,39,1,0
A_24585,emergency,0,6000,0.45,2271,5960,1,12300,21,2,0
A_24586,property,0,4000,0.72,3331,3436,1,14300,27,3,0
A_24587,personal,1,5000,0.72,1724,5422,1,35900,56,4,0
A_24588,others,1,3700,0.29,2253,7359,1,33600,21,6,0
A_24589,personal,0,4500,0.62,3520,9178,1,68000,39,1,0
A_24590,property,1,7800,0.71,2176,7335,1,75100,74,1,0
A_24591,property,0,3500,0.78,5608,2719,1,28100,34,1,0
A_24592,property,1,1700,0.76,1002,1272,0,0,39,1,1
A_24593,personal,0,7000,0.6,3216,4051,1,35300,61,7,0
A_24594,emergency,1,3900,0.92,1255,8934,1,36700,49,7,0
A_24595,others,0,4200,0.96,2967,2280,1,28900,78,4,0
A_24596,operations,1,5800,0.8,2960,1350,1,19400,35,8,0
A_24597,property,0,6200,0.28,227,1475,1,21600,52,3,0
A_24598,others,0,5000,0.58,2554,1919,1,44600,39,8,0
A_24599,others,1,2800,1.02,614,1425,1,18600,61,5,1
A_24600,operations,1,7400,0.58,2269,3221,1,35600,57,3,0
A_24601,others,1,2200,0.7,2241,4413,1,34100,45,8,0
A_24602,personal,1,4200,0.91,1012,2133,1,24300,43,6,1
A_24603,others,0,5100,0.74,477,1393,1,32300,36,0,1
A_24604,operations,1,5100,0.87,2420,4733,1,48600,52,5,0
A_24605,personal,0,6400,0.9,1501,2131,1,30700,57,2,1
A_24606,personal,1,3200,0.76,706,8158,1,60200,25,1,0
A_24607,personal,0,9800,0.85,7323,4411,1,17100,33,8,0
A_24608,personal,1,2100,0.83,647,1733,1,46800,34,8,0
A_24609,operations,1,5600,0.66,5230,2299,0,0,71,2,0
A_24610,emergency,1,4000,0.58,3124,6489,1,30600,30,1,0
A_24611,operations,0,2200,0.86,1484,1673,1,32500,27,4,1
A_24612,personal,0,7000,1,497,4581,1,30400,68,8,0
A_24614,property,0,3600,0.67,863,7235,1,36000,49,1,0
A_24615,others,1,3200,0.41,185,2185,1,28200,39,8,1
A_24616,emergency,0,5200,0.99,2362,6904,1,34900,38,1,0
A_24617,personal,1,6800,0.4,1844,1345,1,41200,36,6,0
A_24618,others,1,4900,0.68,4595,5228,1,21600,59,1,0
A_24619,operations,1,7600,0.74,1290,2790,1,8900,55,8,1
A_24620,emergency,1,3200,0.64,455,3123,0,0,40,3,1
A_24621,others,0,7400,0.63,1878,3933,1,27900,51,4,0
A_24622,property,1,5200,0.58,1298,1800,1,31100,25,3,0
A_24623,property,1,3100,0.96,487,3911,1,26200,78,1,0
A_24624,operations,0,5300,0.31,2490,2309,1,54600,63,8,0
A_24625,property,0,4700,0.92,1164,8052,1,64000,40,1,0
A_24626,others,0,6100,0.81,1098,2528,1,42000,62,8,1
A_24627,property,0,5400,0.74,283,6062,1,43700,34,3,0
A_24628,personal,0,4300,0.79,2560,1536,1,48800,42,2,0
A_24629,others,1,2700,0.77,548,433,1,26200,51,1,1
A_24630,property,1,2600,0.79,1034,2131,1,26400,50,1,1
A_24631,personal,1,2000,0.77,282,2135,1,26400,25,1,1
A_24632,others,0,3300,0.93,2843,6428,1,33000,60,2,0
A_24633,property,1,4600,0.76,987,3026,1,33800,51,3,1
A_24634,personal,0,3400,0.74,2240,3117,1,3200,26,2,0
A_24635,personal,1,5200,0.53,2276,1705,1,44400,21,1,0
A_24636,personal,1,6800,0.96,5193,3217,1,33200,48,5,0
A_24637,emergency,1,3300,0.88,902,5318,1,67300,46,3,0
A_24638,property,1,3200,0.23,772,4059,1,54400,47,2,0
A_24639,property,0,8800,0.72,1158,1990,1,9700,36,1,0
A_24640,property,0,6700,0.72,952,4500,1,43700,18,5,0
A_24641,personal,1,7500,0.89,4252,1592,1,44500,31,3,0
A_24642,emergency,1,7900,0.64,1150,3136,1,21300,45,3,0
A_24643,others,1,4500,0.51,1072,8769,1,15800,45,1,0
A_24644,property,1,5100,0.82,3012,5988,1,14700,20,4,0
A_24645,emergency,0,4400,0.81,835,2830,1,14700,42,2,1
A_24646,emergency,1,3000,0.72,1378,1982,1,24200,33,7,1
A_24647,emergency,0,4900,1.03,641,2196,1,32800,43,2,1
A_24648,others,1,2200,0.99,1989,2015,1,18600,47,1,1
A_24649,personal,1,3400,0.87,1078,1859,0,0,44,3,1
A_24650,personal,1,3500,0.69,4560,5221,1,36300,52,4,0
A_24651,emergency,0,2900,0.67,4278,1997,1,36600,27,2,0
A_24652,personal,0,5300,0.49,1496,982,1,29800,56,4,0
A_24653,operations,0,2400,0.76,558,1324,1,35700,67,4,1
A_24654,property,0,2300,0.97,856,3105,1,17500,33,2,1
A_24655,emergency,0,4600,0.69,1233,2240,1,25900,48,8,1
A_24656,operations,0,6400,0.74,762,6637,1,26200,37,8,0
A_24657,operations,1,4300,0.9,3539,3021,1,50200,46,2,0
A_24658,property,0,5800,0.97,2147,4071,1,23300,42,1,0
A_24659,personal,1,5700,0.5,1000,3269,1,41000,41,7,0
A_24660,property,1,8800,0.76,3526,3970,1,47500,51,1,0
A_24661,property,0,4300,0.92,857,2954,0,0,23,1,1
A_24662,property,0,2600,0.53,4367,3133,1,19600,49,4,0
A_24663,property,1,7300,0.4,784,3568,1,30100,32,3,0
A_24664,operations,1,5200,0.67,4154,2287,1,18300,30,3,0
A_24666,property,1,5200,0.79,3695,3071,1,1700,37,3,0
A_24667,personal,0,2900,0.28,1400,2797,1,48800,38,2,0
A_24668,personal,0,4300,0.7,2466,4048,1,37000,34,4,0
A_24669,operations,0,8600,0.59,1267,3910,1,12700,44,1,1
A_24670,property,1,6600,0.69,1807,2162,1,60000,48,8,0
A_24671,operations,0,8100,0.6,3575,7129,1,45900,63,1,0
A_24672,others,1,5400,0.81,409,4635,1,47200,59,8,0
A_24673,others,1,9500,0.69,3497,3959,1,11600,51,1,0
A_24674,emergency,0,5000,0.84,689,1479,1,23800,48,3,1
A_24675,operations,0,5300,0.85,5448,3186,1,70400,53,2,0
A_24676,personal,1,6400,0.94,2875,5022,1,53400,28,4,0
A_24677,emergency,1,1600,0.69,1088,2436,1,20900,41,4,1
A_24678,others,1,4700,0.36,858,8946,1,2600,61,8,0
A_24679,emergency,0,3900,0.79,2171,2238,1,27600,27,8,1
A_24680,personal,0,3800,0.59,566,5161,1,21600,28,5,0
A_24681,operations,0,2900,0.81,1675,2199,0,0,29,8,1
A_24682,personal,1,1000,1.05,551,1809,0,0,52,8,1
A_24683,personal,1,1300,0.8,2302,1558,1,10100,47,8,0
A_24684,operations,1,2200,0.71,794,2671,1,28500,58,2,1
A_24685,emergency,1,7800,0.43,2672,2045,1,13700,33,2,0
A_24686,operations,1,3800,0.65,2694,7671,1,45600,38,1,0
A_24687,others,1,4600,0.7,1028,4164,1,20200,24,4,1
A_24688,personal,0,6200,0.85,6051,6633,1,35500,24,4,0
A_24689,property,1,4100,0.62,2039,2625,1,32900,45,4,0
A_24690,emergency,1,2300,0.89,1288,1708,0,0,44,1,1
A_24691,operations,1,6700,0.94,5232,4725,1,21100,26,0,0
A_24692,property,1,9100,0.41,3098,3597,1,15300,26,3,0
A_24693,property,1,6700,0.72,5267,6195,1,30500,38,3,0
A_24694,property,0,9100,0.98,276,5792,1,57600,33,4,0
A_24695,property,0,5100,0.82,538,1839,1,19800,18,4,1
A_24696,operations,1,4300,0.81,2237,3594,1,14500,74,1,0
A_24697,property,1,3400,0.47,832,2064,1,26200,34,8,0
A_24698,others,1,1100,0.67,820,4951,1,29000,49,4,0
A_24699,others,1,1600,0.64,343,1343,1,20600,33,8,1
A_24700,personal,0,5000,0.76,1255,2985,1,25000,32,8,1
A_24701,property,0,6900,0.22,4608,1347,1,26900,35,2,0
A_24702,personal,0,2800,0.66,1080,1456,1,18300,64,2,0
A_24703,operations,0,2100,0.77,313,1857,1,22700,31,2,1
A_24704,operations,1,5800,0.66,2183,6884,1,45200,20,4,0
A_24705,property,0,2500,0.69,1218,1985,1,16200,46,1,1
A_24706,property,1,6000,0.74,1092,2972,1,35400,48,8,1
A_24707,emergency,1,5700,0.34,336,2039,1,25400,51,4,1
A_24708,personal,1,4500,0.65,2087,4508,1,4300,29,6,0
A_24709,emergency,1,4600,0.66,861,629,0,0,50,8,1
A_24710,operations,1,6100,0.3,3037,6154,1,58200,47,2,0
A_24711,property,1,2300,0.89,2524,5934,1,22000,53,8,0
A_24712,operations,0,5900,0.67,1272,7728,1,40800,76,8,0
A_24713,operations,0,5200,0.9,3395,4658,1,37400,38,8,0
A_24714,emergency,1,5100,0.9,3684,2713,1,25800,52,2,0
A_24715,personal,0,4500,0.86,6000,3942,1,53400,34,1,0
A_24716,property,0,5000,0.93,3260,6166,1,39400,39,8,0
A_24717,property,1,6600,0.64,1605,2090,0,0,19,1,1
A_24718,personal,1,5300,0.89,261,2397,0,0,40,5,1
A_24719,operations,0,2200,0.87,498,1703,1,46100,48,8,1
A_24720,emergency,1,2500,0.92,77,2535,1,33100,43,4,0
A_24721,others,1,7800,0.77,2664,4203,1,34200,52,4,0
A_24722,operations,1,8000,0.57,450,4183,1,38400,27,1,0
A_24723,personal,1,4900,0.56,1863,6594,1,26500,45,1,0
A_24724,property,0,5800,0.8,2444,2245,1,43600,71,8,0
A_24725,property,1,5600,0.79,2074,3925,1,56800,38,2,0
A_24726,personal,1,4400,0.95,1807,9417,1,45000,59,2,0
A_24727,property,1,3500,0.69,1488,2829,1,19900,59,2,1
A_24728,operations,1,3100,0.73,1686,1270,0,0,55,3,1
A_24729,emergency,1,3900,0.94,558,2581,1,23900,41,2,1
A_24730,property,0,8200,0.51,3233,1414,1,30700,28,8,0
A_24731,property,1,5200,0.54,3880,5409,1,50100,38,1,0
A_24732,property,0,4700,0.76,961,1626,1,26700,38,3,1
A_24733,operations,0,5500,0.61,2648,5079,1,54800,24,4,0
A_24734,others,1,3400,0.62,891,2175,0,0,39,2,1
A_24735,others,0,5700,0.51,2128,1798,1,13800,56,2,0
A_24736,property,1,2400,1,2471,1026,1,15100,39,1,0
A_24737,operations,1,5300,0.96,4308,7982,1,50100,52,1,0
A_24738,emergency,0,3200,0.69,1460,1054,1,17900,24,8,1
A_24739,operations,1,3800,0.59,4237,5209,1,35900,27,4,0
A_24740,property,0,5500,0.63,1779,5016,1,30200,45,1,0
A_24741,personal,0,4600,0.73,1632,1264,1,9100,47,1,0
A_24742,property,1,6300,0.75,820,2268,0,0,26,8,1
A_24743,property,1,4000,0.96,1363,916,1,33100,32,1,1
A_24744,emergency,1,6200,0.79,4400,4639,1,40200,58,8,0
A_24745,personal,0,5800,0.55,5299,1225,1,22300,44,8,0
A_24746,personal,1,4200,0.49,1808,5377,1,38800,59,2,0
A_24747,emergency,0,4400,0.62,2600,8946,1,13600,45,2,0
A_24748,property,0,3400,0.47,2270,2378,1,29000,57,0,0
A_24749,property,1,7700,0.28,6005,3733,1,49900,38,3,0
A_24750,others,0,6100,0.58,839,8286,1,55300,45,2,0
A_24751,emergency,1,3500,0.64,711,6912,1,33700,41,4,0
A_24752,operations,1,2700,0.73,643,2808,1,7600,58,2,1
A_24753,personal,0,2000,0.73,825,867,1,10200,52,3,1
A_24754,property,1,4500,0.87,3825,3288,1,19700,54,2,0
A_24755,others,0,7900,0.34,1651,3379,1,29100,42,1,0
A_24757,property,1,2300,0.74,6650,4608,1,14500,59,4,0
